Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_Y,RMSE_Z
NAUS,INVERNO,196,2020-07-15,0.08669418150665986,0.20391044966110838,0.03448499154568406
NAUS,INVERNO,197,2020-07-15,0.0958533330326782,0.16244596938030212,0.0354082906682275
NAUS,INVERNO,198,2020-07-15,0.09175086629883189,0.18904708727052527,0.040157078875580135
NAUS,INVERNO,199,2020-07-15,0.08665475484069979,0.19099909790574035,0.032449761034914086
NAUS,INVERNO,200,2020-07-15,0.09644314611688203,0.1883306338607977,0.039042499165190335
NAUS,INVERNO,201,2020-07-22,0.09416496133034409,0.1777986934292055,0.03293748498726674
NAUS,INVERNO,202,2020-07-22,0.0966550103483522,0.17661014251063667,0.03657611142914493
NAUS,INVERNO,203,2020-07-22,0.09534023155152024,0.17455687854295235,0.0348626622487867
NAUS,INVERNO,204,2020-07-22,0.08940091972465393,0.1812115752727723,0.030259247912709543
NAUS,INVERNO,205,2020-07-22,0.09526294877079454,0.18771581625761646,0.036792687375015905
NAUS,INVERNO,206,2020-07-22,0.094040355064667,0.17049957274681093,0.039989283200395326
NAUS,INVERNO,207,2020-07-22,0.09767025861641741,0.18410260127405814,0.02833249938205367
NAUS,INVERNO,208,2020-07-29,0.09860349382538537,0.17859844297758545,0.03116718705789618
NAUS,INVERNO,209,2020-07-29,0.09484757309188196,0.19391984608892543,0.03280137913939235
NAUS,INVERNO,210,2020-07-29,0.1018484541029489,0.17717821306195083,0.0327929818428405
NAUS,INVERNO,211,2020-07-29,0.09482183161655731,0.1810848445421306,0.03716398342215842
NAUS,INVERNO,212,2020-07-29,0.0981022847189715,0.17162993478265254,0.034241233000874664
NAUS,INVERNO,213,2020-07-29,0.09396692408464816,0.18939077866049453,0.027289430527991744
POAL,INVERNO,183,2020-07-01,0.0746497477885544,0.17970014820631872,0.08851178547616391
POAL,INVERNO,184,2020-07-01,0.06784936342205831,0.18145553745938295,0.10388242268650251
POAL,INVERNO,185,2020-07-01,0.07245840568220804,0.18354280644023066,0.10669855563460814
POAL,INVERNO,186,2020-07-01,0.07982760086519415,0.17715499957925449,0.09398341095675962
POAL,INVERNO,187,2020-07-08,0.08252519111479732,0.17267083129122293,0.09819225318820514
POAL,INVERNO,188,2020-07-08,0.09439088621160016,0.17804196414718462,0.09586960450470744
POAL,INVERNO,189,2020-07-08,0.09639671687621328,0.15338903412775157,0.09366652333525821
POAL,INVERNO,190,2020-07-08,0.07890869082904241,0.16543060754674155,0.09292251624431794
POAL,INVERNO,191,2020-07-08,0.12158927630951206,0.17029467945394358,0.10304321538775553
POAL,INVERNO,192,2020-07-08,0.08035134607744081,0.1725520121526,0.09144387191984833
POAL,INVERNO,193,2020-07-08,0.08938247325724807,0.17715507469099112,0.09474983743881993
POAL,INVERNO,194,2020-07-15,0.08822135656192996,0.17936595914676956,0.09757646968073383
POAL,INVERNO,195,2020-07-15,0.08004129032568516,0.190307007006614,0.09250840061592738
POAL,INVERNO,196,2020-07-15,0.07114382725699724,0.17699325723347034,0.08550858865149716
POAL,INVERNO,197,2020-07-15,0.08745863832021994,0.18967624755417975,0.09381436700091686
POAL,INVERNO,198,2020-07-15,0.0857455675549252,0.1826297565478397,0.09603469754636035
POAL,INVERNO,199,2020-07-15,0.086970999858052,0.1920247443675048,0.09879581764193252
POAL,INVERNO,200,2020-07-15,0.08907472400807444,0.18733716509772225,0.10130373219720423
POAL,INVERNO,201,2020-07-22,0.09184030117201526,0.20301417840793998,0.09986291864726407
POAL,INVERNO,202,2020-07-22,0.08056290576578995,0.19357541241927928,0.09040873282484108
POAL,INVERNO,203,2020-07-22,0.083378171003372,0.1972160403061096,0.09396696419740523
POAL,INVERNO,204,2020-07-22,0.08705608599057699,0.20881885067478048,0.09873388743965476
POAL,INVERNO,205,2020-07-22,0.08743548383919764,0.17972004241509068,0.0870544983091557
POAL,INVERNO,206,2020-07-22,0.08500054592872106,0.17997615055006247,0.09395676362678343
POAL,INVERNO,207,2020-07-22,0.09382892555727257,0.19366187698838608,0.08908445849844877
POAL,INVERNO,208,2020-07-29,0.08789471426350232,0.2069378092366408,0.09372089407464541
POAL,INVERNO,209,2020-07-29,0.09237064029480642,0.2051187271741544,0.10749392449953428
POAL,INVERNO,210,2020-07-29,0.09485650765709483,0.17566410902638308,0.09638361328583923
POAL,INVERNO,211,2020-07-29,0.0890932733120397,0.20902081534774586,0.09112376205713718
POAL,INVERNO,212,2020-07-29,0.07505711883211122,0.17687662092521114,0.08203722377904518
POAL,INVERNO,213,2020-07-29,0.07947380407711581,0.1738286193183345,0.09452568172498951
PERC,INVERNO,183,2020-07-01,0.13011649414800736,0.11936684214044001,0.04315355013961316
PERC,INVERNO,184,2020-07-01,0.11639938305794312,0.10749614615685266,0.039009118266868155
PERC,INVERNO,185,2020-07-01,0.12574495688789225,0.09536268953319757,0.04479790414923542
PERC,INVERNO,186,2020-07-01,0.11102855104450052,0.10180767500037885,0.04378282374739704
PERC,INVERNO,187,2020-07-08,0.09988101980867678,0.09823436085386328,0.0429555860484689
PERC,INVERNO,188,2020-07-08,0.10280072565095602,0.10669457499069966,0.04463058046347172
PERC,INVERNO,189,2020-07-08,0.12769916485975671,0.10183107719001805,0.04130654145374797
PERC,INVERNO,190,2020-07-08,0.11879959050532146,0.10797520815240355,0.05300743378245127
PERC,INVERNO,191,2020-07-08,0.11359717863733647,0.12132928959900578,0.056921506942573516
PERC,INVERNO,192,2020-07-08,0.11643735087063894,0.1111805895601112,0.044580067436115374
PERC,INVERNO,193,2020-07-08,0.14682684041253852,0.11397917338740482,0.04583856678199004
PERC,INVERNO,194,2020-07-15,0.11996740856058892,0.12007364126167534,0.04816965948308507
PERC,INVERNO,195,2020-07-15,0.12465814248781466,0.12217972059348078,0.04423729907134613
PERC,INVERNO,196,2020-07-15,0.12049161361360458,0.12317414018691691,0.03872183728732335
PERC,INVERNO,197,2020-07-15,0.11305978174457937,0.11866226287147709,0.04736593379463465
PERC,INVERNO,198,2020-07-15,0.12070315918888273,0.10988422288961651,0.04311769473945931
PERC,INVERNO,199,2020-07-15,0.11593804791949436,0.13349195643702697,0.038472168307741035
PERC,INVERNO,200,2020-07-15,0.11568223165979986,0.11810985980121637,0.04245922404104377
PERC,INVERNO,201,2020-07-22,0.11048489678145862,0.1349333066875949,0.03887382199887068
PERC,INVERNO,202,2020-07-22,0.12218851919447604,0.12913265635090668,0.0475619911056685
PERC,INVERNO,203,2020-07-22,0.11374955196165012,0.13839525656971224,0.03957493427978303
PERC,INVERNO,204,2020-07-22,0.12161334575539762,0.13470914991696467,0.04382418409924323
PERC,INVERNO,205,2020-07-22,0.12195554513512673,0.12820347991610737,0.042668000104483815
PERC,INVERNO,206,2020-07-22,0.11425157962488838,0.11497746240830706,0.0457757620296912
PERC,INVERNO,207,2020-07-22,0.12301315063907135,0.13710503549910785,0.045306862550200666
PERC,INVERNO,208,2020-07-29,0.12982328579439215,0.14227694127371612,0.04302074579611525
PERC,INVERNO,209,2020-07-29,0.12371449347265628,0.14586077973254832,0.03924630616993296
PERC,INVERNO,210,2020-07-29,0.12757348426590776,0.13246361797637712,0.042977985580471584
PERC,INVERNO,211,2020-07-29,0.1318012630181009,0.13836610862700485,0.04555363136541237
PERC,INVERNO,212,2020-07-29,0.11057802534784547,0.12552411777222838,0.04693008092211267
PERC,INVERNO,213,2020-07-29,0.11773386923416879,0.1548809288384566,0.042678776009208594
ONRJ,INVERNO,183,2020-07-01,0.10068633238604541,0.12274946828001256,0.06878477243252491
ONRJ,INVERNO,184,2020-07-01,0.08887696328470396,0.12347932137625757,0.06698090532819935
ONRJ,INVERNO,185,2020-07-01,0.08371827018699798,0.12149449773283387,0.07325732846556358
ONRJ,INVERNO,186,2020-07-01,0.07919067729281891,0.12003304173180056,0.07205208527536211
ONRJ,INVERNO,187,2020-07-08,0.08482619181706542,0.11877145425695329,0.0688844027290627
ONRJ,INVERNO,188,2020-07-08,0.0981723781670869,0.1317473676761877,0.07542381477928947
ONRJ,INVERNO,189,2020-07-08,0.09136185631530035,0.11381511704428769,0.072233066198304
ONRJ,INVERNO,190,2020-07-08,0.08647990106624932,0.11816004018190103,0.07571943766110899
ONRJ,INVERNO,191,2020-07-08,0.11979694424813646,0.14032337719823582,0.09386624738788465
ONRJ,INVERNO,192,2020-07-08,0.09862004648865469,0.12705390615730422,0.07589752678270892
ONRJ,INVERNO,193,2020-07-08,0.08796568054549211,0.12402636880415828,0.07361227554960433
ONRJ,INVERNO,194,2020-07-15,0.09549682522961365,0.13250185579406257,0.079913438022119
ONRJ,INVERNO,195,2020-07-15,0.09854728255799751,0.13519639250145135,0.07619603679335911
ONRJ,INVERNO,196,2020-07-15,0.08890032720150177,0.14093991988992446,0.07420667199804952
ONRJ,INVERNO,197,2020-07-15,0.09909581864297246,0.12370433894929156,0.0745906795141771
ONRJ,INVERNO,198,2020-07-15,0.08720864188940006,0.12425930833405008,0.07144683994502142
ONRJ,INVERNO,199,2020-07-15,0.08190057705484272,0.11902156664515716,0.07441621166971264
ONRJ,INVERNO,200,2020-07-15,0.08272957594535543,0.12454577887190535,0.07472415666647626
ONRJ,INVERNO,201,2020-07-22,0.09369608985297563,0.1384436260139705,0.07498838597210354
ONRJ,INVERNO,202,2020-07-22,0.08838338667187795,0.13293041575208026,0.07089918617650565
ONRJ,INVERNO,203,2020-07-22,0.09222749835051375,0.1274931028563963,0.06948306216670029
ONRJ,INVERNO,204,2020-07-22,0.09641074405794531,0.14595702783714504,0.07319688252834361
ONRJ,INVERNO,205,2020-07-22,0.09181102287898872,0.13249044324349413,0.07044152285226518
ONRJ,INVERNO,206,2020-07-22,0.08336381380555742,0.12549982377551086,0.07270541324430793
ONRJ,INVERNO,207,2020-07-22,0.10733943637353352,0.1523136940992498,0.07051506385628573
ONRJ,INVERNO,208,2020-07-29,0.09589577944610209,0.1565579011743713,0.06909715693171536
ONRJ,INVERNO,209,2020-07-29,0.09608852103101825,0.14508397712454185,0.07191183355509007
ONRJ,INVERNO,210,2020-07-29,0.09385344621610611,0.1316942952529459,0.0671646955144982
ONRJ,INVERNO,211,2020-07-29,0.09812667959163836,0.17404430799112303,0.07397676587161778
ONRJ,INVERNO,212,2020-07-29,0.078997268599903,0.12251536491186282,0.06719915860958056
ONRJ,INVERNO,213,2020-07-29,0.07789752563061034,0.14213864526336906,0.0614539392011361
SSA1,INVERNO,183,2020-07-01,0.11123727587599236,0.0911803183628559,0.043921619680161915
SSA1,INVERNO,184,2020-07-01,0.09572306863093463,0.08673475878948246,0.04058252875609974
SSA1,INVERNO,185,2020-07-01,0.094452904767895,0.0982561537277023,0.046953188998454395
SSA1,INVERNO,186,2020-07-01,0.09090423383060284,0.09509318897319587,0.045137089801242536
SSA1,INVERNO,187,2020-07-08,0.09778445367199698,0.09831315577498459,0.04284552381427043
SSA1,INVERNO,188,2020-07-08,0.1019853470709336,0.09467728546779453,0.04341139237092424
SSA1,INVERNO,189,2020-07-08,0.09019664034868803,0.09607227477531094,0.045679247431595335
SSA1,INVERNO,190,2020-07-08,0.10024167599121972,0.09750560324264035,0.045990088591503456
SSA1,INVERNO,191,2020-07-08,0.12009443379287688,0.1412604695982983,0.07276653775172572
SSA1,INVERNO,192,2020-07-08,0.10895438990870078,0.10644756736620446,0.04866046475373271
SSA1,INVERNO,193,2020-07-08,0.10938044198401112,0.10331596458509694,0.048442366472226134
SSA1,INVERNO,194,2020-07-15,0.10448804575763239,0.10808952894285548,0.053495454838253666
SSA1,INVERNO,195,2020-07-15,0.10717141674095713,0.1254308817006521,0.05778216393689075
SSA1,INVERNO,196,2020-07-15,0.10026482010785884,0.1160826226661674,0.04865697976996815
SSA1,INVERNO,197,2020-07-15,0.1200246015588979,0.1302498153821167,0.05074851896744752
SSA1,INVERNO,198,2020-07-15,0.10626699509912049,0.12665415537232672,0.05414409933610019
SSA1,INVERNO,199,2020-07-15,0.09828730519434511,0.12636386212988995,0.05026961862659184
SSA1,INVERNO,200,2020-07-15,0.10714733046008239,0.12597266895723763,0.05234247696512801
SSA1,INVERNO,201,2020-07-22,0.10288492676098217,0.11656432994802736,0.0499674085034032
SSA1,INVERNO,202,2020-07-22,0.11320448651206239,0.1278021382909857,0.05187435903189035
SSA1,INVERNO,203,2020-07-22,0.10818429118113658,0.1335739033403867,0.05264275049198929
SSA1,INVERNO,204,2020-07-22,0.10393916023518822,0.13362257984524803,0.04664492661655878
SSA1,INVERNO,205,2020-07-22,0.11687062954445171,0.11628604309226483,0.05514430497036288
SSA1,INVERNO,206,2020-07-22,0.09761839085488226,0.10967710244017592,0.05204001238849574
SSA1,INVERNO,207,2020-07-22,0.11694996524643193,0.1259253276354515,0.05579592536578593
SSA1,INVERNO,208,2020-07-29,0.12062858021135982,0.14123796703199523,0.056944394940503455
SSA1,INVERNO,209,2020-07-29,0.10812470971668173,0.15235455133384,0.0510608921939877
SSA1,INVERNO,210,2020-07-29,0.10438242927078627,0.12046647939886453,0.04759215060022952
SSA1,INVERNO,211,2020-07-29,0.11583232080534157,0.14238111411013316,0.05252405780722043
SSA1,INVERNO,212,2020-07-29,0.0950860626253487,0.1152808556852852,0.049738544540217894
SSA1,INVERNO,213,2020-07-29,0.10104389682828376,0.14062411125900667,0.044957404141892095
SAGA,INVERNO,183,2020-07-01,0.06499625817618548,0.20699139888379628,0.044510820235561924
SAGA,INVERNO,184,2020-07-01,0.0652071452809696,0.21393275883788473,0.0494258041719555
SAGA,INVERNO,185,2020-07-01,0.07559269504605913,0.2060532201597369,0.04660973098562606
SAGA,INVERNO,186,2020-07-01,0.06492090258682381,0.22009707925472502,0.054249667081524185
SAGA,INVERNO,187,2020-07-08,0.10512254335741146,0.2231580449983306,0.04454819851128344
SAGA,INVERNO,188,2020-07-08,0.09708372305496545,0.24389675738458985,0.04422953848023288
SAGA,INVERNO,189,2020-07-08,0.07707271394281989,0.2253155435168616,0.043376913750419674
SAGA,INVERNO,190,2020-07-08,0.08873800681310426,0.2201580433725126,0.041091470948360326
SAGA,INVERNO,191,2020-07-08,0.10077285023303975,0.3402183553975785,0.054841223669998676
SAGA,INVERNO,192,2020-07-08,0.0739695636390777,0.22715555445856292,0.04699061124439082
SAGA,INVERNO,193,2020-07-08,0.08083260740041402,0.25910285537247885,0.043411160151165556
SAGA,INVERNO,194,2020-07-15,0.07936105956102861,0.2515369039935534,0.052986172852478225
SAGA,INVERNO,195,2020-07-15,0.08081706374615813,0.2520097142173634,0.05570451162731239
SAGA,INVERNO,196,2020-07-15,0.09227940872014612,0.24380759831612658,0.04538237029606656
SAGA,INVERNO,197,2020-07-15,0.0920964152013689,0.2494748546552308,0.04659732416999081
SAGA,INVERNO,198,2020-07-15,0.07809290288292067,0.26222153362672623,0.04769250544947895
SAGA,INVERNO,199,2020-07-15,0.07708513318743122,0.248091637632835,0.051670064055075
SAGA,INVERNO,200,2020-07-15,0.07241992092703906,0.2362443529855997,0.048039902851470674
SAGA,INVERNO,201,2020-07-22,0.08025823780584357,0.2788515039594104,0.04853135244501907
SAGA,INVERNO,202,2020-07-22,0.09160702175842901,0.3697350124909245,0.053455407850595514
SAGA,INVERNO,203,2020-07-22,0.07974069025071287,0.24326232367955275,0.05906958775815931
SAGA,INVERNO,204,2020-07-22,0.06845568949495481,0.23053964784227174,0.05210605627657015
SAGA,INVERNO,205,2020-07-22,0.08016818017771733,0.23857890711010415,0.05323144620041304
SAGA,INVERNO,206,2020-07-22,0.2735303388756089,0.29129506376608655,0.15036042609713612
SAGA,INVERNO,207,2020-07-22,0.08328548121754371,0.2650878510945215,0.03750229155040132
SAGA,INVERNO,208,2020-07-29,0.07905746438785492,0.2694149780690029,0.04360398056932727
SAGA,INVERNO,209,2020-07-29,0.08116101600956467,0.27843266573327696,0.042446038103265714
SAGA,INVERNO,210,2020-07-29,0.08717527597289547,0.26324806519859284,0.042051680645533496
SAGA,INVERNO,211,2020-07-29,0.09111031230581891,0.2685482094909631,0.04917070636631343
SAGA,INVERNO,212,2020-07-29,0.08153959085565278,0.25972702520462465,0.040776538929482756
SAGA,INVERNO,213,2020-07-29,0.2069972167108611,0.4129530350815623,0.12721792963572595
POLI,INVERNO,183,2020-07-01,0.10608849467553061,0.1708949116044812,0.08040681521132884
POLI,INVERNO,184,2020-07-01,0.10197332878998908,0.17108041177861413,0.08139922673183324
POLI,INVERNO,185,2020-07-01,0.09813570912086576,0.1732909425960624,0.08902964151799476
POLI,INVERNO,186,2020-07-01,0.10033853514080682,0.16796144801812252,0.08472257313963802
POLI,INVERNO,187,2020-07-08,0.10049434392735919,0.16768096447122857,0.08025850278708278
POLI,INVERNO,188,2020-07-08,0.11631215678925837,0.17602639379294946,0.088289274539367
POLI,INVERNO,189,2020-07-08,0.10142042908696665,0.15236712058291121,0.08182120878396935
POLI,INVERNO,190,2020-07-08,0.10254824409183828,0.16469210781297922,0.08715035372926663
POLI,INVERNO,191,2020-07-08,0.13317196504164902,0.18989994537439384,0.09781754921105457
POLI,INVERNO,192,2020-07-08,0.10013623589784824,0.17053431326924223,0.08189376860057124
POLI,INVERNO,193,2020-07-08,0.0982092509199931,0.17437771014703046,0.08146220808712164
POLI,INVERNO,194,2020-07-15,0.11052595978446011,0.17948149173125685,0.08713714423922676
POLI,INVERNO,195,2020-07-15,0.10335237386921667,0.18728923371597023,0.0866037456511299
POLI,INVERNO,196,2020-07-15,0.09529147025811212,0.17059754000804025,0.07513925629014245
POLI,INVERNO,197,2020-07-15,0.10418337380605495,0.17652531608590394,0.08023308959854623
POLI,INVERNO,198,2020-07-15,0.10152009215067498,0.17197010938123036,0.07482446633364137
POLI,INVERNO,199,2020-07-15,0.09563229556580172,0.1798135535913572,0.08044643134765626
POLI,INVERNO,200,2020-07-15,0.09979522140150633,0.17953534956699754,0.0802073888598116
POLI,INVERNO,201,2020-07-22,0.10103777156974107,0.18770293058711682,0.07986255198995064
POLI,INVERNO,202,2020-07-22,0.11466512154405674,0.19281039449946658,0.0767186076734551
POLI,INVERNO,203,2020-07-22,0.11051758129744418,0.18842535043251127,0.07659812660521918
POLI,INVERNO,204,2020-07-22,0.11089184010257526,0.1921543814662547,0.08167431800172788
POLI,INVERNO,205,2020-07-22,0.10577804182487309,0.1829122192443463,0.08109679823175747
POLI,INVERNO,206,2020-07-22,0.10646084343012968,0.17223230145550184,0.07743614917870516
POLI,INVERNO,207,2020-07-22,0.12469948017738837,0.19847701100919474,0.07850772794226529
POLI,INVERNO,208,2020-07-29,0.10274749915455782,0.20240386164318913,0.07634863331802691
POLI,INVERNO,209,2020-07-29,0.11198163152984553,0.19709733480769243,0.08186177873981607
POLI,INVERNO,210,2020-07-29,0.11142472509277904,0.18216761691157632,0.07598207464553362
POLI,INVERNO,211,2020-07-29,0.10511539758674959,0.19283998671196637,0.07606128828715654
POLI,INVERNO,212,2020-07-29,0.10937558530160704,0.1702004806498427,0.07562119266450779
POLI,INVERNO,213,2020-07-29,0.1052888013784047,0.19021648035140903,0.07529851876637936
